distribution,flaw,magnitude,vis,parameter,id,index,training,correct,rt,vizIndex,excluded
normal,gap,20,histogram,28,578fc7e8275be60001359ac0,29,0,1,3193,viz18,0
normal,outliers,10,scatter,0.175,578fc7e8275be60001359ac0,30,0,0,3686,viz17,0
normal,gap,20,density,0.0175,578fc7e8275be60001359ac0,31,0,1,2868,viz18,0
normal,spike,10,density,0.0175,578fc7e8275be60001359ac0,32,0,0,5757,viz13,0
normal,spike,15,histogram,28,578fc7e8275be60001359ac0,33,0,1,3389,viz17,0
normal,outliers,15,scatter,0.35,578fc7e8275be60001359ac0,34,0,0,4779,viz9,0
normal,gap,15,density,0.035,578fc7e8275be60001359ac0,35,0,1,3771,viz11,0
normal,gap,15,scatter,0.0875,578fc7e8275be60001359ac0,36,0,1,8562,viz14,0
normal,gap,10,scatter,0.175,578fc7e8275be60001359ac0,37,0,0,15078,viz5,0
normal,spike,15,density,0.035,578fc7e8275be60001359ac0,38,0,0,15038,viz11,0
normal,spike,10,scatter,0.0875,578fc7e8275be60001359ac0,39,0,1,3209,viz20,0
normal,spike,10,scatter,0.175,578fc7e8275be60001359ac0,40,0,1,5766,viz6,0
normal,outliers,15,density,0.035,578fc7e8275be60001359ac0,41,0,1,2501,viz1,0
normal,spike,15,scatter,0.35,578fc7e8275be60001359ac0,42,0,0,7537,viz20,0
normal,spike,10,histogram,7,578fc7e8275be60001359ac0,43,0,0,7484,viz10,0
normal,gap,15,density,0.07,578fc7e8275be60001359ac0,44,0,1,8336,viz14,0
normal,outliers,20,scatter,0.0875,578fc7e8275be60001359ac0,45,0,1,2915,viz15,0
normal,outliers,15,histogram,14,578fc7e8275be60001359ac0,46,0,1,8640,viz11,0
normal,gap,15,histogram,7,578fc7e8275be60001359ac0,47,0,0,6717,viz13,0
normal,outliers,10,density,0.035,578fc7e8275be60001359ac0,48,0,1,3678,viz17,0
normal,gap,10,histogram,28,578fc7e8275be60001359ac0,49,0,0,6499,viz11,0
normal,gap,15,scatter,0.175,578fc7e8275be60001359ac0,50,0,1,5102,viz13,0
normal,gap,15,scatter,0.35,578fc7e8275be60001359ac0,51,0,0,4844,viz8,0
normal,outliers,20,density,0.07,578fc7e8275be60001359ac0,52,0,1,8938,viz8,0
normal,spike,20,histogram,28,578fc7e8275be60001359ac0,53,0,1,10383,viz9,0
normal,gap,20,scatter,0.35,578fc7e8275be60001359ac0,54,0,1,2928,viz20,0
normal,gap,20,histogram,7,578fc7e8275be60001359ac0,55,0,0,3640,viz19,0
normal,spike,15,density,0.0175,578fc7e8275be60001359ac0,56,0,1,11906,viz10,0
normal,gap,10,histogram,14,578fc7e8275be60001359ac0,57,0,0,4287,viz16,0
normal,spike,20,histogram,7,578fc7e8275be60001359ac0,58,0,1,3162,viz15,0
normal,spike,15,histogram,7,578fc7e8275be60001359ac0,59,0,1,2266,viz17,0
normal,spike,15,histogram,14,578fc7e8275be60001359ac0,60,0,1,5108,viz16,0
normal,outliers,10,histogram,28,578fc7e8275be60001359ac0,61,0,1,3319,viz4,0
normal,outliers,20,density,0.035,578fc7e8275be60001359ac0,62,0,1,3693,viz12,0
normal,outliers,20,scatter,0.35,578fc7e8275be60001359ac0,63,0,0,3140,viz1,0
normal,gap,20,density,0.035,578fc7e8275be60001359ac0,64,0,1,17382,viz2,0
normal,spike,20,density,0.0175,578fc7e8275be60001359ac0,65,0,1,2468,viz1,0
normal,gap,10,density,0.07,578fc7e8275be60001359ac0,66,0,0,3844,viz10,0
normal,gap,10,histogram,7,578fc7e8275be60001359ac0,67,0,0,38193,viz2,0
normal,outliers,10,density,0.07,578fc7e8275be60001359ac0,68,0,1,2556,viz16,0
normal,outliers,15,density,0.07,578fc7e8275be60001359ac0,69,0,0,3897,viz12,0
normal,gap,20,histogram,14,578fc7e8275be60001359ac0,70,0,0,19998,viz7,0
normal,spike,15,scatter,0.175,578fc7e8275be60001359ac0,71,0,1,11319,viz13,0
normal,outliers,20,histogram,7,578fc7e8275be60001359ac0,72,0,0,5530,viz5,0
normal,gap,10,scatter,0.0875,578fc7e8275be60001359ac0,73,0,0,16101,viz11,0
normal,gap,20,scatter,0.175,578fc7e8275be60001359ac0,74,0,1,2975,viz16,0
normal,spike,10,scatter,0.35,578fc7e8275be60001359ac0,75,0,0,7633,viz10,0
normal,outliers,10,scatter,0.35,578fc7e8275be60001359ac0,76,0,1,5142,viz3,0
normal,spike,20,histogram,14,578fc7e8275be60001359ac0,77,0,0,4670,viz20,0
normal,outliers,10,histogram,14,578fc7e8275be60001359ac0,78,0,0,5835,viz15,0
normal,gap,10,scatter,0.35,578fc7e8275be60001359ac0,79,0,0,6764,viz11,0
normal,gap,10,density,0.035,578fc7e8275be60001359ac0,80,0,0,6677,viz4,0
normal,spike,10,histogram,14,578fc7e8275be60001359ac0,81,0,0,4086,viz15,0
normal,spike,20,scatter,0.175,578fc7e8275be60001359ac0,82,0,1,2609,viz13,0
normal,outliers,15,histogram,28,578fc7e8275be60001359ac0,83,0,1,7500,viz10,0
normal,spike,10,density,0.035,578fc7e8275be60001359ac0,84,0,0,7790,viz16,0
normal,spike,20,scatter,0.0875,578fc7e8275be60001359ac0,85,0,1,3274,viz18,0
normal,spike,10,density,0.07,578fc7e8275be60001359ac0,86,0,0,6562,viz1,0
normal,spike,15,density,0.07,578fc7e8275be60001359ac0,87,0,0,8748,viz2,0
normal,outliers,20,scatter,0.175,578fc7e8275be60001359ac0,88,0,1,2430,viz10,0
normal,spike,20,density,0.07,578fc7e8275be60001359ac0,89,0,0,4632,viz20,0
normal,outliers,15,histogram,7,578fc7e8275be60001359ac0,90,0,0,16841,viz8,0
normal,outliers,25,density,0.0175,57aa430b4cda6e00018420e9,1,1,0,18038,viz19,0
normal,outliers,25,histogram,28,57aa430b4cda6e00018420e9,2,1,0,20113,viz15,0
normal,outliers,25,scatter,0.0875,57aa430b4cda6e00018420e9,3,1,0,6383,viz12,0
normal,gap,25,density,0.0175,57aa430b4cda6e00018420e9,4,1,1,52078,viz17,0
normal,gap,25,histogram,28,57aa430b4cda6e00018420e9,5,1,0,9460,viz9,0
normal,gap,25,scatter,0.0875,57aa430b4cda6e00018420e9,6,1,1,3488,viz11,0
normal,spike,25,density,0.0175,57aa430b4cda6e00018420e9,7,1,1,5211,viz16,0
normal,spike,25,histogram,28,57aa430b4cda6e00018420e9,8,1,1,3388,viz11,0
normal,spike,25,scatter,0.0875,57aa430b4cda6e00018420e9,9,1,1,2007,viz14,0
normal,spike,20,density,0.035,57aa430b4cda6e00018420e9,10,0,1,5376,viz15,0
normal,gap,20,density,0.07,57aa430b4cda6e00018420e9,11,0,1,6505,viz2,0
normal,outliers,10,density,0.035,57aa430b4cda6e00018420e9,12,0,0,9246,viz1,0
normal,spike,15,histogram,7,57aa430b4cda6e00018420e9,13,0,0,5880,viz8,0
normal,gap,15,density,0.07,57aa430b4cda6e00018420e9,14,0,0,8600,viz15,0
normal,spike,20,scatter,0.0875,57aa430b4cda6e00018420e9,15,0,1,2451,viz20,0
normal,outliers,20,scatter,0.35,57aa430b4cda6e00018420e9,16,0,0,12432,viz18,0
normal,outliers,10,histogram,28,57aa430b4cda6e00018420e9,17,0,0,10277,viz1,0
normal,gap,20,histogram,14,57aa430b4cda6e00018420e9,18,0,0,63171,viz18,0
normal,gap,10,density,0.035,57aa430b4cda6e00018420e9,19,0,0,6123,viz1,0
normal,gap,10,density,0.07,57aa430b4cda6e00018420e9,20,0,0,6404,viz16,0
normal,outliers,15,scatter,0.35,57aa430b4cda6e00018420e9,21,0,0,3519,viz9,0
normal,outliers,10,histogram,14,57aa430b4cda6e00018420e9,22,0,0,14817,viz16,0
normal,outliers,15,density,0.07,57aa430b4cda6e00018420e9,23,0,0,4332,viz17,0
normal,spike,15,histogram,28,57aa430b4cda6e00018420e9,24,0,1,3690,viz12,0
normal,spike,10,scatter,0.35,57aa430b4cda6e00018420e9,25,0,0,9196,viz3,0
normal,outliers,15,density,0.035,57aa430b4cda6e00018420e9,26,0,0,9670,viz2,0
normal,gap,10,histogram,7,57aa430b4cda6e00018420e9,27,0,1,18682,viz10,0
normal,spike,15,density,0.035,57aa430b4cda6e00018420e9,28,0,1,6164,viz12,0
normal,outliers,10,histogram,7,57aa430b4cda6e00018420e9,29,0,0,2903,viz7,0
normal,outliers,10,scatter,0.35,57aa430b4cda6e00018420e9,30,0,0,6094,viz1,0
normal,gap,10,histogram,28,57aa430b4cda6e00018420e9,31,0,0,3085,viz10,0
normal,spike,20,histogram,7,57aa430b4cda6e00018420e9,32,0,0,6976,viz13,0
normal,outliers,10,scatter,0.175,57aa430b4cda6e00018420e9,33,0,0,8319,viz13,0
normal,outliers,20,density,0.0175,57aa430b4cda6e00018420e9,34,0,0,6968,viz12,0
normal,gap,20,histogram,28,57aa430b4cda6e00018420e9,35,0,0,22299,viz19,0
normal,spike,20,histogram,14,57aa430b4cda6e00018420e9,36,0,1,2510,viz18,0
normal,gap,10,scatter,0.35,57aa430b4cda6e00018420e9,37,0,1,8752,viz8,0
normal,gap,20,density,0.035,57aa430b4cda6e00018420e9,38,0,1,3961,viz8,0
normal,gap,20,scatter,0.175,57aa430b4cda6e00018420e9,39,0,1,2964,viz19,0
normal,outliers,20,histogram,14,57aa430b4cda6e00018420e9,40,0,0,7299,viz12,0
normal,gap,20,histogram,7,57aa430b4cda6e00018420e9,41,0,1,6411,viz1,0
normal,spike,15,scatter,0.175,57aa430b4cda6e00018420e9,42,0,1,3187,viz7,0
normal,spike,20,histogram,28,57aa430b4cda6e00018420e9,43,0,1,2359,viz6,0
normal,gap,15,density,0.0175,57aa430b4cda6e00018420e9,44,0,1,3741,viz12,0
normal,spike,15,density,0.0175,57aa430b4cda6e00018420e9,45,0,1,3158,viz17,0
normal,spike,15,scatter,0.0875,57aa430b4cda6e00018420e9,46,0,1,2461,viz11,0
normal,gap,15,scatter,0.35,57aa430b4cda6e00018420e9,47,0,1,4739,viz11,0
normal,gap,20,scatter,0.0875,57aa430b4cda6e00018420e9,48,0,0,7734,viz1,0
normal,gap,15,histogram,7,57aa430b4cda6e00018420e9,49,0,1,4298,viz13,0
normal,spike,10,scatter,0.175,57aa430b4cda6e00018420e9,50,0,0,6240,viz1,0
normal,spike,15,density,0.07,57aa430b4cda6e00018420e9,51,0,0,7927,viz7,0
normal,outliers,20,density,0.07,57aa430b4cda6e00018420e9,52,0,0,10031,viz15,0
normal,gap,15,scatter,0.175,57aa430b4cda6e00018420e9,53,0,1,2800,viz1,0
normal,outliers,20,scatter,0.0875,57aa430b4cda6e00018420e9,54,0,1,3326,viz5,0
normal,outliers,15,density,0.0175,57aa430b4cda6e00018420e9,55,0,0,3246,viz1,0
normal,spike,20,scatter,0.175,57aa430b4cda6e00018420e9,56,0,1,5351,viz17,0
normal,spike,20,density,0.0175,57aa430b4cda6e00018420e9,57,0,1,4980,viz15,0
normal,spike,10,scatter,0.0875,57aa430b4cda6e00018420e9,58,0,1,2640,viz14,0
normal,gap,15,density,0.035,57aa430b4cda6e00018420e9,59,0,1,5018,viz3,0
normal,gap,15,histogram,28,57aa430b4cda6e00018420e9,60,0,1,2791,viz3,0
normal,outliers,10,density,0.07,57aa430b4cda6e00018420e9,61,0,1,3692,viz2,0
normal,outliers,10,density,0.0175,57aa430b4cda6e00018420e9,62,0,0,3177,viz16,0
normal,gap,10,scatter,0.0875,57aa430b4cda6e00018420e9,63,0,1,3036,viz3,0
normal,outliers,15,scatter,0.175,57aa430b4cda6e00018420e9,64,0,0,3156,viz16,0
normal,outliers,20,histogram,28,57aa430b4cda6e00018420e9,65,0,1,3518,viz17,0
normal,spike,10,density,0.035,57aa430b4cda6e00018420e9,66,0,0,2612,viz8,0
normal,outliers,15,scatter,0.0875,57aa430b4cda6e00018420e9,67,0,0,3873,viz8,0
normal,gap,15,scatter,0.0875,57aa430b4cda6e00018420e9,68,0,0,5234,viz13,0
normal,spike,10,histogram,28,57aa430b4cda6e00018420e9,69,0,1,3117,viz4,0
normal,gap,20,density,0.0175,57aa430b4cda6e00018420e9,70,0,1,5064,viz14,0
normal,spike,10,density,0.07,57aa430b4cda6e00018420e9,71,0,0,3570,viz3,0
normal,gap,15,histogram,14,57aa430b4cda6e00018420e9,72,0,1,7443,viz17,0
normal,gap,10,histogram,14,57aa430b4cda6e00018420e9,73,0,0,4146,viz16,0
normal,spike,10,histogram,14,57aa430b4cda6e00018420e9,74,0,0,4164,viz11,0
normal,outliers,15,histogram,28,57aa430b4cda6e00018420e9,75,0,0,4436,viz11,0
normal,gap,10,density,0.0175,57aa430b4cda6e00018420e9,76,0,0,5676,viz1,0
normal,outliers,20,density,0.035,57aa430b4cda6e00018420e9,77,0,0,4657,viz18,0
normal,spike,15,scatter,0.35,57aa430b4cda6e00018420e9,78,0,1,7058,viz14,0
normal,outliers,10,scatter,0.0875,57aa430b4cda6e00018420e9,79,0,0,3298,viz11,0
normal,outliers,15,histogram,14,57aa430b4cda6e00018420e9,80,0,0,8876,viz16,0
normal,outliers,15,histogram,7,57aa430b4cda6e00018420e9,81,0,0,4074,viz4,0
normal,spike,20,density,0.07,57aa430b4cda6e00018420e9,82,0,0,2811,viz3,0
normal,outliers,20,histogram,7,57aa430b4cda6e00018420e9,83,0,0,2602,viz1,0
normal,outliers,20,scatter,0.175,57aa430b4cda6e00018420e9,84,0,0,4488,viz3,0
normal,gap,20,scatter,0.35,57aa430b4cda6e00018420e9,85,0,1,3027,viz3,0
normal,spike,10,histogram,7,57aa430b4cda6e00018420e9,86,0,0,7261,viz4,0
normal,gap,10,scatter,0.175,57aa430b4cda6e00018420e9,87,0,1,5747,viz5,0
normal,spike,20,scatter,0.35,57aa430b4cda6e00018420e9,88,0,0,5032,viz18,0
normal,spike,10,density,0.0175,57aa430b4cda6e00018420e9,89,0,1,3390,viz16,0
normal,spike,15,histogram,14,57aa430b4cda6e00018420e9,90,0,1,2026,viz7,0
normal,outliers,25,density,0.0175,59537a8cf5ee4a0001ed6178,1,1,0,30826,viz3,0
normal,outliers,25,histogram,28,59537a8cf5ee4a0001ed6178,2,1,1,16535,viz13,0
normal,outliers,25,scatter,0.0875,59537a8cf5ee4a0001ed6178,3,1,0,8435,viz15,0
normal,gap,25,density,0.0175,59537a8cf5ee4a0001ed6178,4,1,0,17206,viz16,0
normal,gap,25,histogram,28,59537a8cf5ee4a0001ed6178,5,1,0,9984,viz3,0
normal,gap,25,scatter,0.0875,59537a8cf5ee4a0001ed6178,6,1,0,4107,viz3,0
normal,spike,25,density,0.0175,59537a8cf5ee4a0001ed6178,7,1,1,6370,viz6,0
normal,spike,25,histogram,28,59537a8cf5ee4a0001ed6178,8,1,1,8997,viz4,0
normal,spike,25,scatter,0.0875,59537a8cf5ee4a0001ed6178,9,1,1,5837,viz10,0
normal,spike,10,scatter,0.0875,59537a8cf5ee4a0001ed6178,10,0,1,4105,viz12,0
normal,spike,20,density,0.035,59537a8cf5ee4a0001ed6178,11,0,1,9422,viz20,0
normal,outliers,15,scatter,0.35,59537a8cf5ee4a0001ed6178,12,0,0,5811,viz15,0
normal,gap,10,density,0.035,59537a8cf5ee4a0001ed6178,13,0,0,13553,viz14,0
normal,spike,20,density,0.07,59537a8cf5ee4a0001ed6178,14,0,1,8572,viz17,0
normal,gap,10,histogram,14,59537a8cf5ee4a0001ed6178,15,0,0,5591,viz4,0
normal,outliers,20,density,0.0175,59537a8cf5ee4a0001ed6178,16,0,0,4018,viz2,0
normal,outliers,15,scatter,0.175,59537a8cf5ee4a0001ed6178,17,0,0,4644,viz4,0
normal,spike,20,scatter,0.0875,59537a8cf5ee4a0001ed6178,18,0,0,5430,viz3,0
normal,gap,15,density,0.0175,59537a8cf5ee4a0001ed6178,19,0,0,3703,viz2,0
normal,outliers,10,scatter,0.0875,59537a8cf5ee4a0001ed6178,20,0,1,3141,viz13,0
normal,spike,20,density,0.0175,59537a8cf5ee4a0001ed6178,21,0,0,2422,viz7,0
normal,outliers,15,histogram,7,59537a8cf5ee4a0001ed6178,22,0,0,69077,viz1,0
normal,outliers,10,histogram,7,59537a8cf5ee4a0001ed6178,23,0,0,2936,viz6,0
normal,gap,10,scatter,0.0875,59537a8cf5ee4a0001ed6178,24,0,0,3792,viz7,0
normal,spike,20,histogram,7,59537a8cf5ee4a0001ed6178,25,0,0,1885,viz1,0
normal,gap,20,scatter,0.175,59537a8cf5ee4a0001ed6178,26,0,0,2782,viz10,0
normal,outliers,10,histogram,28,59537a8cf5ee4a0001ed6178,27,0,0,2421,viz6,0
normal,gap,20,density,0.07,59537a8cf5ee4a0001ed6178,28,0,1,7672,viz18,0
normal,outliers,25,density,0.0175,597799e831c269000130c137,1,1,1,16956,viz5,0
normal,outliers,25,histogram,28,597799e831c269000130c137,2,1,1,7485,viz4,0
normal,outliers,25,scatter,0.0875,597799e831c269000130c137,3,1,0,23215,viz5,0
normal,gap,25,density,0.0175,597799e831c269000130c137,4,1,1,16045,viz1,0
normal,gap,25,histogram,28,597799e831c269000130c137,5,1,1,12008,viz1,0
normal,gap,25,scatter,0.0875,597799e831c269000130c137,6,1,1,12021,viz5,0
normal,spike,25,density,0.0175,597799e831c269000130c137,7,1,0,25777,viz1,0
normal,spike,25,histogram,28,597799e831c269000130c137,8,1,1,10835,viz3,0
normal,spike,25,scatter,0.0875,597799e831c269000130c137,9,1,1,7327,viz10,0
normal,spike,20,scatter,0.35,597799e831c269000130c137,10,0,0,28097,viz4,0
normal,spike,15,density,0.07,597799e831c269000130c137,11,0,1,13463,viz2,0
normal,gap,10,scatter,0.175,597799e831c269000130c137,12,0,0,13153,viz3,0
normal,gap,10,scatter,0.35,597799e831c269000130c137,13,0,0,22185,viz6,0
normal,outliers,10,scatter,0.35,597799e831c269000130c137,14,0,0,8495,viz1,0
normal,spike,15,density,0.0175,597799e831c269000130c137,15,0,1,4790,viz4,0
normal,gap,20,histogram,7,597799e831c269000130c137,16,0,1,7581,viz18,0
normal,outliers,15,density,0.07,597799e831c269000130c137,17,0,0,8119,viz1,0
normal,gap,20,scatter,0.35,597799e831c269000130c137,18,0,0,7245,viz8,0
normal,spike,20,density,0.035,597799e831c269000130c137,19,0,1,6338,viz10,0
normal,spike,15,density,0.035,597799e831c269000130c137,20,0,1,8391,viz19,0
normal,gap,20,scatter,0.0875,597799e831c269000130c137,21,0,0,12372,viz1,0
normal,spike,15,histogram,14,597799e831c269000130c137,22,0,0,75968,viz1,0
normal,outliers,15,density,0.035,597799e831c269000130c137,23,0,0,5028,viz5,0
normal,outliers,15,scatter,0.175,597799e831c269000130c137,24,0,0,9310,viz1,0
normal,gap,15,density,0.07,597799e831c269000130c137,25,0,1,7512,viz9,0
normal,outliers,15,histogram,14,597799e831c269000130c137,26,0,0,5732,viz11,0
normal,gap,20,histogram,14,597799e831c269000130c137,27,0,0,3614,viz2,0
normal,outliers,20,scatter,0.35,597799e831c269000130c137,28,0,0,4232,viz3,0
normal,spike,10,scatter,0.35,597799e831c269000130c137,29,0,0,8225,viz6,0
normal,gap,10,histogram,7,597799e831c269000130c137,30,0,0,8207,viz7,0
normal,outliers,20,histogram,14,597799e831c269000130c137,31,0,0,8780,viz4,0
normal,outliers,20,scatter,0.175,597799e831c269000130c137,32,0,0,5883,viz4,0
normal,outliers,15,scatter,0.0875,597799e831c269000130c137,33,0,0,4737,viz3,0
normal,outliers,20,density,0.035,597799e831c269000130c137,34,0,1,5686,viz15,0
normal,gap,20,scatter,0.175,597799e831c269000130c137,35,0,0,2816,viz2,0
normal,spike,20,scatter,0.0875,597799e831c269000130c137,36,0,0,7562,viz3,0
normal,gap,10,density,0.035,597799e831c269000130c137,37,0,0,2656,viz9,0
normal,spike,10,density,0.0175,597799e831c269000130c137,38,0,0,2787,viz4,0
normal,spike,20,density,0.07,597799e831c269000130c137,39,0,0,2940,viz2,0
normal,outliers,15,histogram,28,597799e831c269000130c137,40,0,0,3519,viz8,0
normal,outliers,20,density,0.07,597799e831c269000130c137,41,0,0,2617,viz2,0
normal,outliers,20,histogram,7,597799e831c269000130c137,42,0,0,6974,viz2,0
normal,gap,10,histogram,28,597799e831c269000130c137,43,0,0,2771,viz4,0
normal,outliers,20,scatter,0.0875,597799e831c269000130c137,44,0,0,3804,viz9,0
normal,spike,15,scatter,0.175,597799e831c269000130c137,45,0,0,3693,viz2,0
normal,gap,15,density,0.035,597799e831c269000130c137,46,0,1,4612,viz7,0
normal,gap,15,scatter,0.35,597799e831c269000130c137,47,0,0,4241,viz3,0
normal,outliers,10,density,0.0175,597799e831c269000130c137,48,0,0,6676,viz16,0
normal,gap,15,scatter,0.0875,597799e831c269000130c137,49,0,0,3663,viz2,0
normal,gap,10,density,0.07,597799e831c269000130c137,50,0,0,2221,viz2,0
normal,spike,20,histogram,7,597799e831c269000130c137,51,0,0,2776,viz2,0
normal,spike,15,scatter,0.35,597799e831c269000130c137,52,0,0,3452,viz3,0
normal,spike,15,histogram,7,597799e831c269000130c137,53,0,0,2865,viz9,0
normal,outliers,10,density,0.07,597799e831c269000130c137,54,0,0,2465,viz3,0
normal,gap,15,histogram,7,597799e831c269000130c137,55,0,0,2508,viz14,0
normal,gap,15,scatter,0.175,597799e831c269000130c137,56,0,0,3297,viz9,0
normal,outliers,10,histogram,7,597799e831c269000130c137,57,0,0,3027,viz13,0
normal,gap,10,scatter,0.0875,597799e831c269000130c137,58,0,0,4649,viz16,0
normal,outliers,15,histogram,7,597799e831c269000130c137,59,0,0,2545,viz8,0
normal,spike,10,histogram,7,597799e831c269000130c137,60,0,0,2289,viz3,0
normal,gap,10,histogram,14,597799e831c269000130c137,61,0,0,2163,viz3,0
normal,spike,20,histogram,14,597799e831c269000130c137,62,0,0,2474,viz1,0
normal,outliers,10,density,0.035,597799e831c269000130c137,63,0,0,2153,viz8,0
normal,gap,10,density,0.0175,597799e831c269000130c137,64,0,0,2661,viz9,0
normal,gap,15,histogram,28,597799e831c269000130c137,65,0,0,2594,viz8,0
normal,outliers,10,scatter,0.175,597799e831c269000130c137,66,0,0,4470,viz9,0
normal,gap,20,density,0.0175,597799e831c269000130c137,67,0,0,2839,viz3,0
normal,spike,10,density,0.07,597799e831c269000130c137,68,0,0,2521,viz7,0
normal,outliers,15,density,0.0175,597799e831c269000130c137,69,0,0,5491,viz1,0
normal,spike,15,histogram,28,597799e831c269000130c137,70,0,0,4525,viz10,0
normal,spike,20,scatter,0.175,597799e831c269000130c137,71,0,0,4241,viz20,0
normal,spike,10,scatter,0.0875,597799e831c269000130c137,72,0,0,3579,viz16,0
normal,spike,10,density,0.035,597799e831c269000130c137,73,0,0,3591,viz16,0
normal,spike,15,scatter,0.0875,597799e831c269000130c137,74,0,0,3985,viz10,0
normal,gap,15,density,0.0175,597799e831c269000130c137,75,0,0,3807,viz13,0
normal,outliers,15,scatter,0.35,597799e831c269000130c137,76,0,0,4410,viz16,0
normal,spike,20,histogram,28,597799e831c269000130c137,77,0,0,2406,viz10,0
normal,spike,20,density,0.0175,597799e831c269000130c137,78,0,0,4786,viz10,0
normal,outliers,20,histogram,28,597799e831c269000130c137,79,0,0,5821,viz12,0
normal,outliers,10,histogram,28,597799e831c269000130c137,80,0,0,2433,viz1,0
normal,gap,20,density,0.035,597799e831c269000130c137,81,0,0,5833,viz11,0
normal,spike,10,scatter,0.175,597799e831c269000130c137,82,0,0,3667,viz3,0
normal,gap,20,histogram,28,597799e831c269000130c137,83,0,0,3150,viz8,0
normal,outliers,20,density,0.0175,597799e831c269000130c137,84,0,0,2847,viz10,0
normal,gap,20,density,0.07,597799e831c269000130c137,85,0,0,3667,viz9,0
normal,spike,10,histogram,28,597799e831c269000130c137,86,0,0,5760,viz1,0
normal,gap,15,histogram,14,597799e831c269000130c137,87,0,1,6445,viz15,0
normal,outliers,10,scatter,0.0875,597799e831c269000130c137,88,0,0,5041,viz5,0
normal,outliers,10,histogram,14,597799e831c269000130c137,89,0,0,6609,viz4,0
normal,spike,10,histogram,14,597799e831c269000130c137,90,0,0,8685,viz14,0
normal,outliers,25,density,0.0175,597cefff64e7b900018e61df,1,1,0,50476,viz17,0
normal,outliers,25,histogram,28,597cefff64e7b900018e61df,2,1,1,12021,viz14,0
normal,outliers,25,scatter,0.0875,597cefff64e7b900018e61df,3,1,1,11329,viz4,0
normal,gap,25,density,0.0175,597cefff64e7b900018e61df,4,1,1,10236,viz11,0
normal,gap,25,histogram,28,597cefff64e7b900018e61df,5,1,1,4259,viz7,0
normal,gap,25,scatter,0.0875,597cefff64e7b900018e61df,6,1,1,8391,viz18,0
normal,spike,25,density,0.0175,597cefff64e7b900018e61df,7,1,1,20848,viz1,0
normal,spike,25,histogram,28,597cefff64e7b900018e61df,8,1,1,4652,viz10,0
normal,spike,25,scatter,0.0875,597cefff64e7b900018e61df,9,1,1,4869,viz11,0
normal,gap,20,density,0.035,597cefff64e7b900018e61df,10,0,1,12074,viz16,0
normal,gap,20,density,0.0175,597cefff64e7b900018e61df,11,0,1,7196,viz13,0
normal,outliers,15,histogram,7,597cefff64e7b900018e61df,12,0,1,23770,viz2,0
normal,gap,10,scatter,0.0875,597cefff64e7b900018e61df,13,0,1,17950,viz10,0
normal,gap,15,scatter,0.35,597cefff64e7b900018e61df,14,0,1,3466,viz6,0
normal,gap,10,density,0.035,597cefff64e7b900018e61df,15,0,0,35164,viz6,0
normal,outliers,20,density,0.035,597cefff64e7b900018e61df,16,0,1,7921,viz16,0
normal,spike,15,scatter,0.0875,597cefff64e7b900018e61df,17,0,1,9560,viz7,0
normal,gap,15,density,0.035,597cefff64e7b900018e61df,18,0,1,9369,viz11,0
normal,outliers,10,histogram,28,597cefff64e7b900018e61df,19,0,1,17280,viz8,0
normal,spike,10,density,0.07,597cefff64e7b900018e61df,20,0,0,19983,viz14,0
normal,spike,15,scatter,0.175,597cefff64e7b900018e61df,21,0,1,9657,viz6,0
normal,spike,15,density,0.035,597cefff64e7b900018e61df,22,0,1,14861,viz5,0
normal,gap,10,scatter,0.35,597cefff64e7b900018e61df,23,0,0,35004,viz19,0
normal,gap,20,scatter,0.35,597cefff64e7b900018e61df,24,0,1,10623,viz17,0
normal,outliers,15,density,0.0175,597cefff64e7b900018e61df,25,0,1,5796,viz16,0
normal,gap,15,histogram,14,597cefff64e7b900018e61df,26,0,0,20791,viz5,0
normal,outliers,15,scatter,0.175,597cefff64e7b900018e61df,27,0,1,4431,viz9,0
normal,spike,10,scatter,0.175,597cefff64e7b900018e61df,28,0,0,29275,viz12,0
normal,outliers,10,scatter,0.175,597cefff64e7b900018e61df,29,0,1,8694,viz5,0
normal,spike,10,density,0.0175,597cefff64e7b900018e61df,30,0,1,22884,viz17,0
normal,gap,20,scatter,0.175,597cefff64e7b900018e61df,31,0,0,5502,viz2,0
normal,gap,20,scatter,0.0875,597cefff64e7b900018e61df,32,0,1,5488,viz3,0
normal,outliers,20,histogram,14,597cefff64e7b900018e61df,33,0,1,5380,viz17,0
normal,outliers,15,density,0.07,597cefff64e7b900018e61df,34,0,1,5557,viz13,0
